Wed, 13 Sep 2023 09:45:11 GMT,0.000000000168307819678752,490807291251839027926109589731
Wed, 13 Sep 2023 09:45:11 GMT,0.000000000168307819678752,490807291251839027926109589731
Wed, 13 Sep 2023 09:45:47 GMT,0.000000000168307819678752,231258401063000000000000000000
Wed, 13 Sep 2023 09:45:47 GMT,0.000000000168307819678752,231258401063000000000000000000
1694607095,0.0000000000821337963638591,3114817072786373038761838297562
1694607095,0.0000000000821337963638591,3114817072786373038761838297562
1694607095,0.0000000000821337963638591,3114817072786373038761838297562
1694607095,0.0000000000821337963638591,3114817072786373038761838297562
1694607095,0.0000000000821337963638591,3114817072786373038761838297562
1694607095,0.0000000000821337963638591,3114817072786373038761838297562
1694607119,0.0000000000821337963638591,13129878883068395035471651127104
1694607119,0.0000000000821337963638591,13129878883068395035471651127104
1694607095,0.0000000000821337963638591,3114817072786373038761838297562
1694607119,0.0000000000821337963638591,13129878883068395035471651127104
1694607095,0.0000000000821337963638591,3114817072786373038761838297562
1694607095,0.0000000000821337963638591,3114817072786373038761838297562
1694607119,0.0000000000821337963638591,13129878883068395035471651127104
1694607119,0.0000000000821337963638591,13129878883068395035471651127104
1694607167,0.0000000000821337963638591,1951246255015435356056239569072
1694607119,undefined,13129878883068395035471651127104
1694607095,undefined,3114817072786373038761838297562
1694607095,undefined,3114817072786373038761838297562
1694607167,undefined,1951246255015435356056239569072
1694607119,undefined,13129878883068395035471651127104
1694607095,undefined,3114817072786373038761838297562
1694607167,undefined,1951246255015435356056239569072
1694607119,undefined,13129878883068395035471651127104
1694607095,undefined,3114817072786373038761838297562
1694607167,undefined,1951246255015435356056239569072
1694692775,0.0000000000592430733198708,1803437438472806221713173725809
1694695235,0.0000000000514053883066966,3155149419106825817114269371193
1694695235,0.0000000000514053883066966,3155149419106825817114269371193
1694695319,0.0000000000542958723407232,3285870348401066960957102905419
1694697299,0.0000000000722404140896499,6118962773070501312254801407541
1694697623,0.0000000000656381267236993,3285870348401066960957102905419
