1694762615,0.00159350639577517,7646187879608236500000
1694762627,0.00159350639577517,470903593815959543053156
1694762687,0.00160843627922752,8977627377249370000000
1694762699,0.00160843627922752,764316817461289447710797
1694762711,0.00160843627922752,7860749560921165500000
1694762735,0.00164517601647843,10042227433208935000000
1694763263,0.00163949492078326,8471721168569370000000
1694763431,0.00164980013965267,8805409441702020000000
1694764499,0.00165613530638606,8387527918044510000000
1694764523,0.00165613530638606,8623219651638874000000
1694764571,0.00165686415857578,8542223784556509000000
1694764775,0.00165917107332407,10346776722455608000000
1694764847,0.00166003784532684,7916386663601752000000
1694764943,0.00165044114423819,8526123176985928000000
1694771135,0.00173431899629017,8786728810453766000000
1694771207,0.00173374584354012,50442094757298433762389
1694771231,0.00173374584354012,8023804088207335000000
1694771255,0.00173374584354012,8725470933426153000000
1694771315,0.00173307003787349,8743864534011473000000
1694771339,0.00173307003787349,8084731402421862000000
1694771387,0.00174272606160476,8342592152312318000000
1694771387,0.00174272606160476,7883142800960722500000
1694771435,0.00174272606160476,8773919163416305000000
1694771447,0.00174272606160476,8229847202379490000000
1694771483,0.00174318387016688,8406514453866990000000
1694779103,0.00162764628215096,8745925126284685000000
1694779103,0.00162764628215096,8745925126284685000000
1694779127,0.00162764628215096,7816148734267148000000
1694779127,0.00162764628215096,7816148734267148000000
1694779139,0.00162764628215096,9791620291971167000000
1694779139,0.00162764628215096,9791620291971167000000
1694779139,0.00162764628215096,6070231969245016690282
1694779187,0.00162800761289198,8486915195178799000000
1694779187,0.00162800761289198,8486915195178799000000
1694779307,0.00163031535187673,8770625980265351000000
1694779355,0.00163031535187673,7727572880389986500000
1694779355,0.00163031535187673,10995887661618912000000
1694779379,0.00163196184342094,8168101917569284500000
1694779379,0.00163196184342094,8168101917569284500000
1694779391,0.00163196184342094,7828294063210425000000
1694779427,0.00163316313890325,9915381753087364000000
1694779427,0.00163316313890325,9915381753087364000000
1694779463,0.00163316313890325,7695531957402735000000
1694786099,0.00159566991326957,95425579712713490000000
1694786483,0.0014979258968513,0
1694786687,0.00145429480202503,162467196839495187519433
